STATE,FATAL,SERIOUS,MINOR,TOTAL CASES,NUMBER INJURED,NUMBER KILLED,TOTAL CASUALTY,PEOPLE INVOLVED,SPV,UPD,TBT,MDV,BFL,OVL,DOT,WOT,DGD,BRD,RTV,OBS,SOS,DAD,PWR,FTQ,SLV,OTHERS,QUARTER,YEAR,All Sky Surface Total PAR (MJ/m^2/day),All Sky Surface UV Index (W m-2 x 40),deg Cloud Amount (%),Surface Soil Wetness (1),Precipitation Corrected (mm/day),Surface Pressure (kPa),Specific Humidity at 2 Meters (g/kg),Temperature at 2 Meters (C),Dew/Frost Point at 2 Meters (C),Earth Skin Temperature (C),Wind Direction at 2 Meters (Degrees),Wind Speed at 10 Meters Range (m/s),Wind Speed at 2 Meters (m/s),CAUSE_SUM,CAUSE_RATE,lat,lon
YOBE,14,38,3,55,259,30,289,431,42,0,9,0,0,3,0,0,6,0,0,0,0,0,0,0,0,3,Q4,2024,9.476666666666668,1.8033333333333332,23.73,0.3999999999999999,0.22,97.03666666666668,9.31,21.94,11.053333333333333,22.113333333333333,51.63333333333333,2.803333333333333,1.88,344,6.254545454545455,12.0,11.5
ZAMFARA,5,20,0,25,100,17,117,231,36,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,Q4,2024,9.216666666666669,1.7533333333333332,23.563333333333333,0.3433333333333333,0.2033333333333333,95.31666666666666,8.496666666666668,22.746666666666663,9.363333333333337,23.366666666666664,81.83333333333333,4.41,3.293333333333333,142,5.68,12.1704,6.659
ABIA,6,13,0,19,107,9,116,206,9,0,6,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,Q1,2025,8.166666666666666,1.5933333333333335,59.76666666666667,0.5766666666666667,0.7399999999999999,99.86666666666667,17.56,26.973333333333333,22.703333333333333,27.166666666666668,255.4,2.4033333333333338,1.55,135,7.105263157894737,5.4527,7.5248
ADAMAWA,4,43,2,49,146,6,152,288,29,0,3,0,0,0,0,4,2,0,9,0,0,0,0,0,0,1,Q1,2025,10.08,2.046666666666667,36.16,0.1966666666666666,0.0033333333333333,97.91,4.706666666666667,30.626666666666665,2.2466666666666666,32.13666666666666,41.03333333333334,3.6633333333333336,2.8366666666666664,201,4.1020408163265305,9.3265,12.3984
AKWA IBOM,4,5,1,10,10,7,17,27,11,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Q1,2025,,,,,,,,,,,,,,27,2.7,5.0377,7.9128
ANAMBRA,9,9,1,19,72,24,96,146,13,0,0,1,7,0,0,5,2,0,1,1,0,0,0,0,0,0,Q1,2025,8.413333333333334,1.6766666666666667,56.76,0.59,0.8833333333333333,99.74333333333334,17.533333333333335,27.00333333333333,22.590000000000003,27.113333333333333,258.8333333333333,2.653333333333333,1.68,115,6.052631578947368,6.21,7.07
BAUCHI,22,46,0,68,314,41,355,465,43,0,8,2,0,3,0,6,4,3,4,0,0,0,0,0,1,3,Q1,2025,9.946666666666667,2.04,29.566666666666663,0.2633333333333333,0.0033333333333333,95.20333333333332,5.0200000000000005,25.903333333333336,2.786666666666666,26.926666666666662,37.93333333333333,3.486666666666667,2.9600000000000004,423,6.220588235294118,10.3158,9.8442
BAYELSA,1,9,0,10,28,1,29,51,11,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Q1,2025,7.713333333333334,1.51,62.51666666666667,0.7166666666666667,1.4299999999999995,100.74333333333334,19.086666666666662,27.406666666666663,24.35,27.596666666666668,244.9333333333333,1.83,1.3766666666666667,39,3.9,4.7719000000000005,6.0699
BENUE,14,46,9,69,207,27,234,454,45,0,4,0,3,1,0,6,10,0,0,2,0,1,0,0,0,3,Q1,2025,9.036666666666669,1.7733333333333334,49.82333333333333,0.3333333333333333,0.3699999999999999,99.28333333333336,11.613333333333337,30.076666666666668,14.579999999999998,31.59,118.86666666666667,4.783333333333334,2.34,303,4.391304347826087,7.1907,8.1297
BORNO,13,25,1,39,183,36,219,264,16,0,4,0,0,2,3,3,2,0,9,1,0,0,0,0,1,19,Q1,2025,10.053333333333333,2.063333333333333,39.85666666666666,0.1166666666666666,0.0,97.4,3.853333333333333,27.47,-0.49,28.72666666666667,36.96666666666667,3.69,3.483333333333333,258,6.615384615384615,11.8333,13.15
CROSS RIVER,14,16,6,36,69,20,89,142,38,0,0,0,5,1,0,3,1,0,0,0,0,0,0,0,0,0,Q1,2025,8.446666666666667,1.6866666666666668,60.68,0.4266666666666667,0.25,99.53000000000002,14.843333333333334,29.826666666666664,19.53333333333333,31.39,247.4666666666667,3.76,1.8733333333333333,125,3.4722222222222223,5.9631,8.7268
DELTA,7,26,3,36,111,29,140,289,29,0,1,5,3,0,0,3,1,0,2,2,0,0,0,0,0,0,Q1,2025,7.823333333333333,1.5166666666666666,58.133333333333326,0.7133333333333333,1.9366666666666668,100.83,19.296666666666667,27.376666666666665,24.546666666666667,27.39,245.86666666666667,1.0333333333333334,0.3799999999999999,176,4.888888888888889,5.532,5.8987
EBONYI,4,13,4,21,34,5,39,125,18,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,Q1,2025,8.86,1.7633333333333334,54.88,0.36,0.24,99.86,13.013333333333334,30.19666666666667,16.81,31.71666666666667,169.2,4.346666666666667,2.18,60,2.857142857142857,6.2649,8.013
EDO,12,31,10,53,159,47,206,396,46,0,3,0,6,0,0,4,0,0,6,3,0,0,0,0,0,0,Q1,2025,7.893333333333333,1.5599999999999998,63.26333333333333,0.6433333333333334,1.65,99.86333333333334,18.506666666666664,26.883333333333336,23.626666666666665,26.95,252.5666666666667,1.4966666666666668,0.8366666666666668,259,4.886792452830188,6.5244,5.8987
EKITI,4,9,4,17,47,4,51,87,11,0,1,3,0,0,0,1,1,0,1,0,0,0,0,0,3,0,Q1,2025,8.293333333333335,1.6466666666666667,56.07333333333333,0.6033333333333334,1.3833333333333335,96.70333333333332,16.42,26.063333333333333,20.986666666666665,26.47666666666667,241.96666666666667,2.306666666666666,1.37,68,4.0,7.6656,5.3103
ENUGU,22,37,13,72,209,49,258,587,74,0,6,2,11,7,0,8,1,0,4,1,0,0,0,3,0,0,Q1,2025,8.413333333333334,1.6766666666666667,56.76,0.43,0.5133333333333333,99.17666666666666,14.396666666666668,28.656666666666663,18.566666666666663,29.613333333333333,170.96666666666667,3.89,2.0966666666666667,330,4.583333333333333,6.5244,7.5086
FCT,22,106,19,147,308,35,343,797,140,2,6,7,4,1,5,5,4,0,17,9,0,1,0,0,14,3,Q1,2025,9.3,1.8733333333333333,43.723333333333336,0.3266666666666666,0.1266666666666666,97.93333333333334,9.636666666666668,29.71333333333333,11.826666666666666,31.146666666666665,127.93333333333334,3.63,1.7833333333333332,490,3.333333333333333,8.8941,7.186
GOMBE,15,61,21,97,421,32,453,763,56,0,19,0,6,1,0,2,11,1,5,1,0,0,0,0,0,1,Q1,2025,10.086666666666666,2.036666666666666,31.94333333333334,0.25,0.0,96.64333333333332,4.63,27.71666666666667,1.79,28.686666666666667,33.9,3.99,3.4166666666666665,550,5.670103092783505,10.2892,11.167
IMO,8,18,3,29,124,21,145,264,14,0,2,0,5,0,0,0,2,0,1,0,0,0,0,0,0,0,Q1,2025,8.166666666666666,1.5933333333333335,59.76666666666667,0.65,1.096666666666667,100.21333333333332,18.223333333333333,27.08,23.413333333333338,27.186666666666667,260.1,2.186666666666667,1.3766666666666667,174,6.0,5.572,7.0588
JIGAWA,22,64,2,88,359,39,398,921,85,0,8,2,1,4,0,4,13,1,9,6,2,0,0,0,1,5,Q1,2025,9.713333333333331,1.91,33.46,0.19,0.0033333333333333,96.59,4.316666666666666,25.24,0.9133333333333334,25.55333333333333,54.3,2.8800000000000003,1.59,486,5.5227272727272725,12.228,9.561
KADUNA,70,141,5,216,925,127,1052,2113,111,0,28,5,6,4,4,15,17,3,12,1,0,2,0,12,7,7,Q1,2025,9.713333333333331,1.9866666666666664,30.51,0.3733333333333333,0.0133333333333333,94.04,6.213333333333334,25.67,5.266666666666667,26.203333333333333,62.7,4.053333333333334,3.3800000000000003,1268,5.87037037037037,10.3764,7.709799999999999
KANO,29,39,2,70,371,82,453,600,69,0,3,1,0,4,0,2,4,0,5,1,0,0,0,0,2,9,Q1,2025,9.85,1.98,30.71,0.2333333333333333,0.0,96.10333333333334,4.71,24.41333333333333,2.046666666666667,24.406666666666663,58.6,2.6466666666666665,1.22,523,7.4714285714285715,11.999,8.522
KATSINA,14,23,0,37,339,56,395,558,30,0,5,1,1,2,0,3,2,0,1,0,2,0,0,0,0,1,Q1,2025,9.486666666666666,1.87,33.50333333333334,0.1266666666666666,0.0,95.75333333333332,4.176666666666667,25.50333333333333,0.3233333333333333,26.266666666666666,78.7,4.516666666666667,3.49,432,11.675675675675675,12.9843,7.6223
KEBBI,18,20,0,38,161,39,200,284,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Q1,2025,9.55,1.88,31.49333333333333,0.1833333333333333,0.0,98.23333333333332,5.3,27.473333333333333,3.73,27.816666666666663,69.46666666666667,3.283333333333333,1.9633333333333336,238,6.2631578947368425,12.4504,4.1999
KOGI,52,51,9,112,566,104,670,1354,23,0,7,3,19,4,0,14,3,0,13,1,0,0,0,0,26,1,Q1,2025,8.466666666666667,1.66,53.04666666666666,0.3733333333333333,0.9433333333333334,98.74666666666668,13.393333333333333,29.543333333333333,17.26,30.866666666666664,172.33333333333334,3.94,2.08,782,6.982142857142857,7.733,6.6906
KWARA,25,39,3,67,294,83,377,582,74,1,4,6,1,0,0,20,4,0,0,0,0,0,0,0,0,2,Q1,2025,8.746666666666668,1.7333333333333334,44.69333333333333,0.3466666666666667,0.21,97.6,11.293333333333337,28.89333333333333,14.383333333333333,30.493333333333336,97.03333333333336,3.5966666666666662,2.233333333333333,444,6.626865671641791,8.9669,4.3874
LAGOS,30,85,38,153,254,36,290,768,87,0,7,13,6,0,0,9,6,0,14,7,0,3,1,1,0,21,Q1,2025,8.13,1.58,57.99666666666667,0.5766666666666667,2.81,100.66333333333334,19.43,27.636666666666667,24.626666666666665,27.75,233.26666666666665,1.7700000000000002,2.28,443,2.895424836601307,6.5244,3.3792
NASARAWA,31,125,1,157,462,64,526,878,113,0,5,1,5,3,0,9,14,1,27,0,0,1,0,1,18,25,Q1,2025,9.3,1.8733333333333333,43.723333333333336,0.32,0.2633333333333333,98.11666666666667,9.92,29.71666666666667,12.133333333333333,31.006666666666664,150.2,3.1633333333333336,1.7700000000000002,683,4.350318471337579,8.54,7.7197
NIGER,42,86,6,134,786,164,950,1589,152,0,5,3,4,1,0,14,2,2,1,0,1,0,0,3,2,0,Q1,2025,8.979999999999999,1.7533333333333332,40.84333333333333,0.2533333333333333,0.1233333333333333,99.40666666666668,10.293333333333331,30.596666666666668,13.193333333333332,32.169999999999995,126.73333333333332,3.42,1.5666666666666669,1084,8.08955223880597,9.0819,6.019
OGUN,57,128,43,228,486,95,581,1555,300,1,44,4,16,5,0,15,22,0,11,1,2,0,0,2,1,4,Q1,2025,8.13,1.58,57.99666666666667,0.6933333333333334,2.78,99.92333333333332,18.69,26.613333333333333,23.83,26.71666666666667,236.4333333333333,1.87,1.1566666666666667,809,3.548245614035088,6.998,3.4737
ONDO,18,79,3,100,240,52,292,603,159,0,3,0,2,0,0,5,3,0,4,0,0,1,0,0,2,0,Q1,2025,8.293333333333335,1.6466666666666667,56.07333333333333,0.6033333333333334,1.3833333333333335,96.70333333333332,16.42,26.063333333333333,20.986666666666665,26.47666666666667,241.96666666666667,2.306666666666666,1.37,392,3.92,7.2508,5.2103
OSUN,20,51,2,73,194,32,226,682,144,0,5,4,4,1,0,6,7,0,13,1,0,1,0,1,0,0,Q1,2025,8.08,1.5833333333333333,56.18333333333334,0.7200000000000001,2.2,98.06,17.33666666666667,25.97,22.19333333333333,26.046666666666667,240.13333333333333,1.82,0.9633333333333334,299,4.095890410958904,7.5629,4.52
OYO,46,91,14,151,412,78,490,1026,181,0,3,4,23,2,3,9,9,5,11,0,0,0,0,0,3,0,Q1,2025,8.193333333333333,1.59,52.870000000000005,0.6233333333333334,1.2866666666666668,97.76333333333332,16.05666666666667,26.156666666666663,20.76,26.39,165.76666666666668,2.69,1.6566666666666665,641,4.245033112582782,7.85,3.933
PLATEAU,7,100,10,117,307,11,318,596,68,2,3,5,33,1,0,13,11,0,3,2,0,0,0,0,0,8,Q1,2025,9.63,1.9633333333333327,36.486666666666665,0.13,0.01,94.99666666666668,5.383333333333333,29.313333333333333,2.716666666666667,30.856666666666666,40.5,4.156666666666666,3.8333333333333335,435,3.717948717948718,9.2182,9.517
RIVERS,3,2,2,7,3,4,7,19,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Q1,2025,7.830000000000001,1.5666666666666669,65.93333333333334,0.68,1.19,100.62,18.73,27.25666666666667,23.99666666666667,27.326666666666664,253.4,1.6233333333333333,0.9433333333333334,14,2.0,4.8156,7.0498
SOKOTO,11,7,0,18,76,20,96,121,19,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,Q1,2025,9.536666666666669,1.8433333333333333,26.01,0.2233333333333333,0.0,97.88666666666666,5.03,26.406666666666663,3.14,26.64333333333333,76.8,4.3500000000000005,2.83,114,6.333333333333333,13.0059,5.2476
TARABA,3,11,0,14,59,14,73,90,12,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,Q1,2025,9.92,2.043333333333333,42.95333333333334,0.2533333333333333,0.0,97.99,6.04,29.31,5.523333333333333,30.396666666666665,40.66666666666666,3.753333333333333,2.7433333333333336,87,6.214285714285714,8.8904,11.363
YOBE,16,32,1,49,269,49,318,456,56,0,9,1,0,1,0,4,2,0,1,0,0,0,0,0,0,0,Q1,2025,10.073333333333332,2.013333333333333,28.17,0.1,0.0,96.8,4.166666666666667,25.95,0.4333333333333333,26.790000000000003,42.46666666666667,3.43,2.69,367,7.489795918367347,12.0,11.5
ZAMFARA,11,17,2,30,186,51,237,359,45,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,2,Q1,2025,9.576666666666666,1.9066666666666665,31.96333333333333,0.1933333333333333,0.0,95.09666666666664,4.363333333333333,26.35,0.75,27.33,81.10000000000001,4.726666666666667,3.67,267,8.9,12.1704,6.659
ABIA,4,9,0,13,89,7,96,127,5,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Q2,2025,7.81,1.7266666666666666,78.55333333333333,0.6266666666666666,5.323333333333333,100.02666666666666,19.106666666666666,26.69,24.296666666666667,26.883333333333336,225.36666666666667,1.92,1.45,109,8.384615384615385,5.4527,7.5248
ADAMAWA,7,46,2,55,162,8,170,373,37,0,4,1,0,2,0,5,4,0,1,2,0,0,1,0,6,8,Q2,2025,10.01,2.16,63.193333333333335,0.29,1.836666666666667,97.94333333333334,13.28,32.583333333333336,17.2,34.39666666666667,259.3666666666667,3.4466666666666668,2.026666666666667,225,4.090909090909091,9.3265,12.3984
AKWA IBOM,6,5,1,12,29,13,42,69,13,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Q2,2025,,,,,,,,,,,,,,54,4.5,5.0377,7.9128
ANAMBRA,8,16,4,28,82,16,98,247,21,0,5,1,3,1,0,3,0,0,1,0,0,0,0,0,0,0,Q2,2025,8.063333333333334,1.7833333333333332,76.47000000000001,0.6466666666666666,6.2200000000000015,99.89666666666666,19.243333333333336,26.78333333333333,24.396666666666665,27.03,230.4,2.0900000000000003,1.6466666666666665,126,4.5,6.21,7.07
BAUCHI,23,60,5,88,402,58,460,686,53,0,6,2,0,2,0,4,1,4,2,1,0,0,0,0,1,1,Q2,2025,10.086666666666666,2.1933333333333334,60.38666666666666,0.2766666666666666,1.096666666666667,95.11666666666667,10.94,31.210000000000004,13.086666666666668,32.84,121.76666666666664,3.8733333333333335,2.376666666666667,548,6.227272727272728,10.3158,9.8442
BAYELSA,2,8,3,13,15,2,17,49,10,0,3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,Q2,2025,7.316666666666666,1.6133333333333333,78.0,0.7633333333333333,7.783333333333334,100.90666666666668,19.523333333333333,26.826666666666668,24.80333333333333,27.066666666666663,224.7,1.7266666666666666,1.2966666666666666,30,2.3076923076923075,4.7719000000000005,6.0699
BENUE,4,36,6,46,135,9,144,269,38,0,4,2,0,0,0,3,4,0,0,0,1,0,0,0,0,0,Q2,2025,8.53,1.8733333333333333,77.15333333333332,0.5133333333333333,2.06,99.44,17.58,28.930000000000003,22.786666666666665,30.08,223.76666666666665,3.0766666666666667,2.2533333333333334,190,4.130434782608695,7.1907,8.1297
BORNO,13,37,3,53,230,33,263,359,29,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,5,24,Q2,2025,10.436666666666667,2.2333333333333334,64.85,0.1033333333333333,0.2633333333333333,97.18666666666668,8.063333333333333,34.34,8.226666666666667,36.52,113.3,4.006666666666667,2.856666666666667,316,5.962264150943396,11.8333,13.15
CROSS RIVER,5,19,7,31,46,6,52,122,28,0,0,0,0,1,0,5,2,0,0,1,0,0,0,0,0,0,Q2,2025,7.906666666666666,1.7833333333333332,81.58,0.6266666666666666,3.9766666666666666,99.70666666666666,18.473333333333333,27.74333333333333,23.676666666666662,28.366666666666664,221.3,2.643333333333333,1.6666666666666667,83,2.677419354838709,5.9631,8.7268
DELTA,11,18,3,32,92,22,114,319,18,0,9,2,2,1,0,1,1,0,5,0,1,0,0,1,0,0,Q2,2025,7.733333333333333,1.7,71.93333333333334,0.7766666666666667,8.53,100.99333333333334,19.64333333333333,26.703333333333333,24.91,26.776666666666667,226.63333333333333,0.9,0.3466666666666667,146,4.5625,5.532,5.8987
EBONYI,14,24,2,40,99,38,137,408,13,0,0,0,1,0,0,4,1,0,1,0,0,0,0,1,0,0,Q2,2025,8.386666666666667,1.856666666666667,76.63333333333333,0.5666666666666668,2.516666666666667,100.03333333333336,18.156666666666663,28.35666666666667,23.436666666666667,29.21,224.83333333333331,2.7533333333333334,2.036666666666666,177,4.425,6.2649,8.013
EDO,16,31,6,53,164,28,192,561,48,1,1,0,9,0,0,7,3,1,3,1,0,0,0,0,0,0,Q2,2025,7.849999999999999,1.7266666666666666,77.35000000000001,0.71,6.496666666666666,100.01333333333332,19.59,26.46,24.706666666666667,26.56,234.76666666666665,1.2633333333333334,0.8333333333333334,245,4.622641509433962,6.5244,5.8987
EKITI,3,23,2,28,39,3,42,76,13,0,0,2,4,0,0,2,5,0,0,0,0,2,0,0,1,5,Q2,2025,8.113333333333333,1.79,73.87666666666667,0.6766666666666667,5.713333333333334,96.84333333333332,18.44333333333333,25.76,23.17,26.116666666666664,226.8,1.94,1.37,70,2.5,7.6656,5.3103
ENUGU,23,40,1,64,162,46,208,509,63,0,3,1,8,3,0,8,0,1,3,0,0,0,1,0,0,1,Q2,2025,8.063333333333334,1.7833333333333332,76.47000000000001,0.5533333333333333,3.736666666666667,99.34333333333332,18.426666666666662,27.336666666666662,23.576666666666668,27.926666666666662,231.16666666666663,2.3866666666666667,1.9433333333333331,272,4.25,6.5244,7.5086
FCT,28,134,43,205,422,39,461,1225,194,13,5,12,7,3,1,5,3,1,21,6,0,0,0,0,18,5,Q2,2025,8.813333333333334,1.9333333333333331,73.57000000000001,0.4766666666666666,3.083333333333333,98.06,17.18,29.12333333333333,22.10666666666667,30.19333333333333,207.16666666666663,2.773333333333333,1.4266666666666667,666,3.2487804878048783,8.8941,7.186
GOMBE,16,45,3,64,206,37,243,348,41,0,4,4,5,2,1,0,17,1,1,0,0,0,0,0,0,0,Q2,2025,10.356666666666667,2.216666666666667,61.97666666666667,0.2566666666666666,1.6133333333333333,96.58,11.52,32.050000000000004,14.043333333333331,33.87,146.0,3.6533333333333338,2.523333333333333,307,4.796875,10.2892,11.167
IMO,6,23,2,31,101,16,117,254,13,0,3,0,6,0,1,5,3,1,0,0,0,0,0,0,0,0,Q2,2025,7.81,1.7266666666666666,78.55333333333333,0.6966666666666667,7.576666666666665,100.37,19.356666666666666,26.846666666666668,24.570000000000004,27.036666666666665,227.66666666666663,1.8,1.2866666666666668,148,4.774193548387097,5.572,7.0588
JIGAWA,17,75,10,102,424,24,448,674,146,0,5,1,1,6,1,5,6,0,4,2,0,0,0,3,7,5,Q2,2025,10.583333333333334,2.2,60.74,0.1433333333333333,0.2366666666666666,96.39666666666666,8.046666666666667,32.39,8.08,33.10333333333333,113.7,2.733333333333333,1.4266666666666667,550,5.392156862745098,12.228,9.561
KADUNA,65,128,5,198,948,140,1088,2078,128,0,24,3,2,2,0,11,7,4,12,1,0,0,0,9,0,7,Q2,2025,9.793333333333337,2.1333333333333333,65.49666666666667,0.4000000000000001,2.7566666666666664,94.07333333333334,13.256666666666666,28.48,16.263333333333332,29.76333333333333,171.83333333333334,3.19,1.9533333333333331,1286,6.494949494949495,10.3764,7.709799999999999
KANO,29,66,0,95,382,83,465,622,93,0,5,1,0,2,0,7,5,0,10,7,1,0,0,0,0,5,Q2,2025,10.34,2.18,59.84,0.1833333333333333,0.2733333333333333,95.93,8.603333333333333,31.616666666666664,9.243333333333334,31.71666666666667,119.66666666666669,2.6133333333333333,1.09,560,5.894736842105263,11.999,8.522
KATSINA,8,10,0,18,104,22,126,169,20,0,3,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,Q2,2025,10.27,2.1466666666666665,61.66666666666666,0.1166666666666666,1.0633333333333332,95.6,8.09,32.20333333333333,7.493333333333333,34.053333333333335,133.86666666666667,3.723333333333333,2.676666666666667,144,8.0,12.9843,7.6223
KEBBI,11,22,0,33,179,18,197,351,29,5,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Q2,2025,10.396666666666668,2.1766666666666667,58.25333333333333,0.1999999999999999,1.8466666666666665,98.13333333333333,11.43,32.96333333333333,13.88,33.96666666666667,158.23333333333332,3.04,1.68,230,6.96969696969697,12.4504,4.1999
KOGI,27,47,10,84,334,78,412,893,40,0,14,3,9,0,0,17,1,0,3,0,0,0,0,0,23,0,Q2,2025,8.43,1.84,72.98,0.5333333333333333,3.9966666666666666,98.9,17.98,28.25,23.076666666666664,29.17,219.6,3.0966666666666662,2.17,496,5.904761904761905,7.733,6.6906
KWARA,18,53,2,73,311,28,339,604,80,0,4,7,0,1,0,19,0,0,4,0,1,1,1,0,0,5,Q2,2025,8.846666666666666,1.93,67.36,0.4633333333333334,2.4466666666666668,97.70666666666666,16.80666666666667,29.06,21.69333333333333,30.366666666666664,214.4,3.75,2.4966666666666666,412,5.6438356164383565,8.9669,4.3874
LAGOS,28,69,47,144,234,35,269,736,128,0,4,26,12,0,0,12,13,1,6,3,0,1,1,4,0,11,Q2,2025,8.006666666666666,1.7299999999999998,73.95333333333333,0.6266666666666666,5.96,100.82333333333334,19.666666666666668,27.45,24.9,27.786666666666665,223.13333333333333,1.606666666666667,2.236666666666667,413,2.868055555555556,6.5244,3.3792
NASARAWA,11,79,3,93,243,15,258,479,87,0,1,1,1,0,2,3,22,0,8,2,0,1,0,0,1,5,Q2,2025,8.813333333333334,1.9333333333333331,73.57000000000001,0.4666666666666666,3.356666666666667,98.25666666666666,17.19333333333333,29.136666666666667,22.18,30.30666666666667,225.5666666666667,2.786666666666666,1.7133333333333332,351,3.774193548387097,8.54,7.7197
NIGER,34,62,4,100,380,69,449,868,142,1,5,1,1,0,0,15,0,1,5,1,3,0,0,2,0,0,Q2,2025,9.053333333333333,1.9466666666666663,76.58333333333333,0.3766666666666666,2.216666666666667,99.52,16.98,30.703333333333333,22.16333333333333,31.97,207.2,3.216666666666667,1.5933333333333335,549,5.49,9.0819,6.019
OGUN,64,162,60,286,703,119,822,1987,369,0,28,15,22,5,0,12,20,0,15,5,5,0,0,2,0,19,Q2,2025,8.006666666666666,1.7299999999999998,73.95333333333333,0.7433333333333333,6.3933333333333335,100.07,19.486666666666668,26.546666666666667,24.626666666666665,26.7,218.9333333333333,1.5033333333333332,1.1333333333333335,1108,3.874125874125874,6.998,3.4737
ONDO,29,68,9,106,256,37,293,680,109,0,5,1,7,0,1,8,8,1,5,1,0,1,0,1,9,0,Q2,2025,8.113333333333333,1.79,73.87666666666667,0.6766666666666667,5.713333333333334,96.84333333333332,18.44333333333333,25.76,23.17,26.116666666666664,226.8,1.94,1.37,399,3.7641509433962255,7.2508,5.2103
OSUN,12,40,1,53,212,24,236,495,48,0,7,5,2,0,0,6,1,1,10,0,0,0,0,0,0,0,Q2,2025,7.979999999999999,1.76,74.92,0.7933333333333333,6.883333333333333,98.19666666666669,19.040000000000003,25.883333333333336,23.926666666666662,25.996666666666663,222.3,1.5233333333333334,1.0066666666666666,289,5.452830188679245,7.5629,4.52
OYO,44,100,11,155,468,69,537,1133,146,1,6,10,12,1,1,15,13,1,8,6,1,0,0,2,0,0,Q2,2025,8.08,1.7666666666666666,78.47666666666667,0.6633333333333333,5.753333333333333,97.9,18.50333333333333,26.183333333333334,23.406666666666663,26.49666666666667,215.96666666666667,2.3266666666666667,1.8166666666666669,692,4.464516129032258,7.85,3.933
PLATEAU,14,77,7,98,239,25,264,506,43,0,4,8,24,0,0,8,10,0,0,6,0,0,0,0,1,5,Q2,2025,9.7,2.146666666666667,64.88666666666667,0.3366666666666666,2.22,95.07333333333332,14.303333333333336,29.296666666666667,18.13,31.0,218.83333333333331,3.22,2.3233333333333333,362,3.693877551020408,9.2182,9.517
RIVERS,4,10,5,19,16,9,25,103,16,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Q2,2025,7.153333333333333,1.61,80.91000000000001,0.7266666666666666,7.813333333333333,100.78000000000002,19.423333333333336,26.80666666666667,24.69,26.896666666666665,222.0666666666667,1.413333333333333,0.8466666666666667,44,2.3157894736842106,4.8156,7.0498
SOKOTO,9,21,0,30,145,15,160,222,25,3,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,2,Q2,2025,10.44,2.1566666666666667,54.13,0.1933333333333333,1.78,97.75333333333332,10.34,33.0,12.026666666666666,34.5,153.93333333333334,3.59,2.3000000000000003,190,6.333333333333333,13.0059,5.2476
